id,time,file,behaviour,type,family,stage,comment
13,1565.737,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID13/CV_T1_ID13(3).MP4,aggression,None,Unknown,Unknown,
13,1607.846,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID13/CV_T1_ID13(3).MP4,aggression,None,Unknown,Unknown,
13,1649.621,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID13/CV_T1_ID13(3).MP4,aggression,None,Unknown,Unknown,
14,1602.774,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,intruder,Heterospecific,Chromis,Adult,
14,428.795,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,intruder,Heterospecific,Grouper,Unknown,Graysby
14,1626.297,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,intruder,Heterospecific,Jack,Unknown,
14,1657.929,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,intruder,Heterospecific,Jack,Adult,
14,304.237,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
14,1073.542,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
14,1444.349,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
14,440.373,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,"Striped parrotfish
"
14,1080.282,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,Redband parrotfish
14,1164.633,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
14,1773.778,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
14,333.9,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,Heterospecific,Pufferfish,Adult,
14,1083.919,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Pufferfish,Adult,Sharpnose pufferfish
14,1288.19,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Pufferfish,Adult,Sharpnose pufferfish
14,1654.325,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Pufferfish,Adult,
14,1125.494,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,intruder,Heterospecific,Pufferfish,Adult,Sharpnose pufferfish
14,445.879,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,914.55,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1139.308,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1198.067,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1249.518,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1351.987,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1360.195,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1409.778,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1453.091,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1474.612,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1475.814,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,1538.209,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
14,348.181,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,None,Unknown,Unknown,
14,545.211,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,None,Unknown,Unknown,
14,624.057,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,None,Unknown,Unknown,
14,727.663,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,728.231,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,759.528,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,808.377,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,894.797,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,899.668,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,940.81,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,1093.762,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,1120.622,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,1214.249,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,1276.578,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,None,Unknown,Unknown,
14,1321.39,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Wrasse,Unknown,Bluehead wrasse
14,417.35,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,Heterospecific,Wrasse,Juvenile,Bluehead wrasse
14,611.811,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,aggression,Heterospecific,Wrasse,Juvenile,Bluehead wrasse
14,849.452,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,Bluehead wrasse
14,1329.164,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1368.337,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1378.08,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1492.664,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1504.876,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1512.016,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1522.16,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,1543.481,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
14,673.072,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,Bluehead wrasse
14,1382.784,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID14/CV_T1_ID14(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
15,787.523,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,intruder,Heterospecific,Angelfish,Adult,
15,1317.219,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,Conspecific,Damselfish,Adult,
15,1064.867,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,intruder,Conspecific,Damselfish,Adult,
15,569.102,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(1).MP4,aggression,Heterospecific,Parrotfish,Adult,
15,485.685,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
15,804.14,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
15,1291.827,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
15,1369.204,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,Heterospecific,Unidentified,Juvenile,
15,460.393,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(1).MP4,aggression,None,Unknown,Unknown,
15,494.327,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(1).MP4,aggression,None,Unknown,Unknown,
15,601,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(1).MP4,aggression,None,Unknown,Unknown,
15,1012.548,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,None,Unknown,Unknown,
15,1256.992,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(2).MP4,aggression,None,Unknown,Unknown,
15,1600.805,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID15/CV_T1_ID15(3).MP4,aggression,None,Unknown,Unknown,
16,301.067,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Chromis,Adult,
16,362.963,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Chromis,Adult,
16,396.162,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Chromis,Adult,
16,557.524,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Chromis,Unknown,
16,586.219,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1208.61,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1236.905,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1274.643,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1376.912,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1420.659,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(3).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1473.378,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(3).MP4,intruder,Heterospecific,Chromis,Unknown,
16,1692.43,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(3).MP4,intruder,Heterospecific,Chromis,Unknown,
16,350.417,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Conspecific,Damselfish,Adult,
16,439.239,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
16,329.863,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,aggression,Heterospecific,Unidentified,Unknown,
16,1781.419,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(3).MP4,aggression,Heterospecific,Unidentified,Unknown,
16,501.201,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,aggression,None,Unknown,Unknown,
16,547.447,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,aggression,None,Unknown,Unknown,
16,1240.075,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,aggression,None,Unknown,Unknown,
16,1323.959,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,aggression,None,Unknown,Unknown,
16,1352.02,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(2).MP4,aggression,None,Unknown,Unknown,
16,1605.009,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(3).MP4,aggression,None,Unknown,Unknown,
16,441.675,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Wrasse,Adult,
16,562.896,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID16/CV_T1_ID16(1).MP4,intruder,Heterospecific,Wrasse,Adult,
17,330.363,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,Heterospecific,Butterflyfish,Adult,
17,437.904,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,Heterospecific,Chromis,Adult,
17,1465.103,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(3).MP4,aggression,Heterospecific,Chromis,Adult,
17,730.6,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,intruder,Heterospecific,Grouper,Adult,
17,1019.688,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,intruder,Heterospecific,Grouper,Adult,
17,419.819,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,Heterospecific,Jack,Adult,
17,1013.849,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,Heterospecific,Parrotfish,Adult,
17,309.242,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
17,349.683,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
17,918.487,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
17,992.628,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
17,1660.198,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
17,965.501,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
17,994.029,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
17,1000.569,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
17,959.995,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
17,1736.574,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(3).MP4,intruder,Heterospecific,Pufferfish,Adult,
17,1068.237,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,Heterospecific,Surgeonfish,Adult,
17,445.478,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,None,Unknown,Unknown,
17,480.18,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,None,Unknown,Unknown,
17,693.793,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(1).MP4,aggression,None,Unknown,Unknown,
17,756.058,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,None,Unknown,Unknown,
17,1041.176,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,None,Unknown,Unknown,
17,1064.4,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,None,Unknown,Unknown,
17,1097.833,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,None,Unknown,Unknown,
17,1304.64,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(2).MP4,aggression,None,Unknown,Unknown,
17,1602.04,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID17/CV_T1_ID17(3).MP4,aggression,Heterospecific,Wrasse,Adult,
18,1136.839,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,intruder,Heterospecific,Angelfish,Adult,
18,420.52,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(1).MP4,aggression,Heterospecific,Chromis,Adult,
18,529.763,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(1).MP4,aggression,Heterospecific,Chromis,Unknown,
18,541.174,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(1).MP4,aggression,Heterospecific,Chromis,Unknown,
18,609.676,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(1).MP4,aggression,Heterospecific,Chromis,Adult,
18,765.935,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,Heterospecific,Chromis,Unknown,
18,776.112,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,Heterospecific,Chromis,Unknown,
18,907.176,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,Heterospecific,Chromis,Unknown,
18,1090.192,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,Heterospecific,Chromis,Unknown,
18,1482.554,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,Heterospecific,Chromis,Adult,
18,1588.026,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,Heterospecific,Chromis,Unknown,
18,312.045,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(1).MP4,intruder,Heterospecific,Chromis,Adult,
